"id","name","url","under","under_id"
"1945","Маломаяцька сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1945","Алуштинська міська рада міста обласного значення","893"
"1946","Малоріченська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1946","Алуштинська міська рада міста обласного значення","893"
"1947","Привітненська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1947","Алуштинська міська рада міста обласного значення","893"
"8870140528144067","Алушта місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140528144067","Алуштинська міська рада міста обласного значення","893"
"1949","Суворовська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1949","Армянська міська рада міста обласного значення","183"
"8870140628364611","Армянськ місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140628364611","Армянська міська рада міста обласного значення","183"
"8870140488228205","Джанкой місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140488228205","Джанкойська міська рада міста обласного значення","872"
"1195","Заозерненська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1195","Євпаторійська міська рада міста обласного значення","24315"
"1196","Мирнівська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1196","Євпаторійська міська рада міста обласного значення","24315"
"18","Новоозернівська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/18","Євпаторійська міська рада міста обласного значення","24315"
"8870140465745656","Євпаторія місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140465745656","Євпаторійська міська рада міста обласного значення","24315"
"8870140628364609","Керч місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140628364609","Керченська міська рада міста обласного значення","880"
"8870140488228320","Яни Капу місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140488228320","Красноперекопська міська рада міста обласного значення","179"
"8870140442217862","Саки місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140442217862","Сакська міська рада міста обласного значення","182"
"1187","Гресівська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1187","Сімферопольська міська рада міста обласного значення","892"
"8870140628364604","Сімферополь місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140628364604","Сімферопольська міська рада міста обласного значення","892"
"8870140621155755","Аграрне смт","http://atu.minregion.gov.ua/ua/ustriy_page/8870140621155755","Сімферопольська міська рада міста обласного значення","892"
"1205","Новосвітська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1205","Судацька міська рада міста обласного значення","195"
"1953","Веселівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1953","Судацька міська рада міста обласного значення","195"
"1954","Грушівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1954","Судацька міська рада міста обласного значення","195"
"1955","Дачнівська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1955","Судацька міська рада міста обласного значення","195"
"1956","Міжріченська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1956","Судацька міська рада міста обласного значення","195"
"1958","Морська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1958","Судацька міська рада міста обласного значення","195"
"1959","Сонячнодолинська сільська рада","http://atu.minregion.gov.ua/ua/ustriy_page/1959","Судацька міська рада міста обласного значення","195"
"8870140528144062","Судак місто","http://atu.minregion.gov.ua/ua/ustriy_page/8870140528144062","Судацька міська рада міста обласного значення","195"
"1202","Коктебельська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/1202","Феодосійська міська рада міста обласного значення","193"
"904","Орджонікідзевська селищна рада","http://atu.minregion.gov.ua/ua/ustriy_page/904","Феодосійська міська рада міста обласного значення","193"
